TDS,pH,Hardness,Turbidity,Litres_Processed,Days_Used,Cleaning_Frequency,Water_Source,Temperature,Fouling_Risk_Score,Operational_Risk_Category,Estimated_Membrane_Life_Months,Purifier_Recommendation,Cleaning_Frequency_Encoded,Water_Source_Encoded,Risk_Category_Encoded
687,7.8,108,2.2,8677,1007,Regular,River,39,1781.65,Low Risk,31.171499999999998,UF + UV Purifier,2,2,1
1086,7.8,376,16.2,2149,1277,Moderate,Municipal,29,1682.55,Low Risk,30.2945,UF + UV Purifier,0,1,1
1963,9.5,954,15.5,7851,1003,Rare,Borewell,32,3208.45,High Risk,17.2185,RO + UV Purifier,1,0,0
444,8.5,670,18.3,6411,204,Regular,Tank Water,40,2217.15,Low Risk,23.391499999999994,UF + UV Purifier,2,3,1
913,7.3,946,17.2,3456,1438,Moderate,Municipal,23,2088.6,Low Risk,25.973000000000003,UF + UV Purifier,0,1,1
2087,8.3,718,13.8,6328,270,Regular,River,35,2867.7999999999997,Medium Risk,21.094999999999995,RO + UV Purifier,2,2,2
1410,7.1,240,1.5,5494,576,Regular,Tank Water,41,1697.1,Low Risk,33.669,RO + UV Purifier,2,3,1
2099,6.4,249,15.8,6936,43,Regular,Borewell,37,2833.95,Medium Risk,20.823,RO + UV Purifier,2,0,2
1777,7.9,361,17.0,9176,1248,Regular,Municipal,26,3107.35,Medium Risk,17.260999999999996,RO + UV Purifier,2,1,2
1427,9.2,757,16.1,8114,1450,Moderate,Tank Water,25,2915.25,Medium Risk,18.860000000000003,RO + UV Purifier,0,3,2
1192,9.2,84,10.4,9494,1484,Rare,Municipal,31,2473.8999999999996,Low Risk,23.607,UF + UV Purifier,1,1,1
1109,6.9,428,5.0,2215,1359,Moderate,Borewell,36,1279.35,Low Risk,36.6385,UF + UV Purifier,0,0,1
803,7.6,436,17.0,8650,1387,Moderate,Municipal,36,2575.2,Medium Risk,20.672000000000004,UF + UV Purifier,0,1,2
674,6.3,807,14.7,3983,754,Moderate,Tank Water,25,1885.6,Low Risk,27.9555,UF + UV Purifier,0,3,1
1708,9.5,286,19.6,8175,1463,Regular,Municipal,19,2992.95,Medium Risk,17.7095,RO + UV Purifier,2,1,2
1212,9.4,665,3.5,2257,32,Rare,River,42,1383.8,Low Risk,36.21849999999999,RO + UV Purifier,1,2,1
787,8.1,568,4.9,2309,720,Regular,River,21,1191.45,Low Risk,36.9635,UF + UV Purifier,2,2,1
588,8.7,332,4.6,6039,776,Moderate,Tank Water,23,1533.25,Low Risk,33.089499999999994,UF + UV Purifier,0,3,1
1447,8.4,50,16.0,6548,798,Regular,Municipal,20,2368.2,Low Risk,24.036999999999992,RO + UV Purifier,2,1,1
593,7.9,780,4.1,1651,901,Rare,Tank Water,20,1059.15,Low Risk,38.1645,UF + UV Purifier,1,3,1
1767,5.7,513,1.8,5992,524,Rare,Municipal,36,2085.1499999999996,Low Risk,30.579,RO + UV Purifier,1,1,1
1737,7.3,279,20.0,7211,446,Regular,Borewell,28,2875.7,Medium Risk,18.856500000000004,RO + UV Purifier,2,0,2
118,8.2,221,1.0,6802,1444,Moderate,River,27,1218.75,Low Risk,35.959,UV Purifier,0,2,1
1100,8.2,136,16.8,5247,1426,Regular,Borewell,29,2070.25,Low Risk,26.205500000000008,UF + UV Purifier,2,0,1
950,7.0,602,7.6,8902,657,Moderate,Municipal,31,2385.2,Low Risk,24.828999999999994,UF + UV Purifier,0,1,1
1488,9.3,172,16.9,5181,1105,Rare,Borewell,35,2274.55,Low Risk,24.9365,RO + UV Purifier,1,0,1
1454,6.2,892,11.3,3007,1429,Regular,Tank Water,41,2031.45,Low Risk,28.7795,RO + UV Purifier,2,3,1
1467,7.5,347,18.1,3463,1448,Rare,Tank Water,26,2133.1,Low Risk,26.15650000000001,RO + UV Purifier,1,3,1
921,8.3,934,18.6,3928,1050,Moderate,Municipal,32,2214.0,Low Risk,24.449000000000005,UF + UV Purifier,0,1,1
554,8.3,978,0.7,7994,171,Moderate,River,41,1944.1999999999998,Low Risk,30.015,UF + UV Purifier,0,2,1
1724,8.1,739,2.0,4455,1139,Regular,Tank Water,43,1942.8,Low Risk,31.989499999999996,RO + UV Purifier,2,3,1
810,6.6,624,5.4,4205,75,Regular,River,20,1532.55,Low Risk,33.5265,UF + UV Purifier,2,2,1
2290,6.1,533,13.6,4538,873,Regular,Municipal,40,2609.5499999999997,Medium Risk,24.031000000000006,RO + UV Purifier,2,1,2
1016,8.0,214,17.8,9744,1038,Rare,River,28,2777.8999999999996,Medium Risk,18.799999999999997,UF + UV Purifier,1,2,2
1596,7.9,748,9.5,1213,1291,Moderate,Municipal,27,1696.55,Low Risk,32.700500000000005,RO + UV Purifier,0,1,1
1540,6.2,432,12.3,7760,39,Moderate,Borewell,35,2620.4,Medium Risk,22.631999999999998,RO + UV Purifier,0,0,2
404,8.3,258,4.2,7511,693,Rare,Municipal,21,1612.75,Low Risk,31.969499999999996,UF + UV Purifier,1,1,1
835,7.3,788,16.2,9379,602,Regular,Borewell,30,2826.95,Medium Risk,18.554499999999997,UF + UV Purifier,2,0,2
2438,8.2,481,19.4,9021,678,Regular,Municipal,23,3564.5999999999995,High Risk,13.5905,RO + UV Purifier,2,1,0
2063,8.8,438,5.7,2246,942,Rare,Tank Water,44,1793.5,Low Risk,33.269999999999996,RO + UV Purifier,1,3,1
2249,6.2,609,10.1,1707,669,Moderate,Tank Water,38,2058.6,Low Risk,30.196499999999997,RO + UV Purifier,0,3,1
2109,5.6,273,2.2,1284,645,Moderate,River,30,1457.9499999999998,Low Risk,37.335,RO + UV Purifier,0,2,1
1061,8.6,52,11.4,3196,727,Moderate,Municipal,42,1489.3,Low Risk,32.97500000000001,UF + UV Purifier,0,1,1
1126,7.9,421,10.3,7573,938,Moderate,Municipal,43,2300.4,Low Risk,25.398500000000002,UF + UV Purifier,0,1,1
2232,8.3,736,3.3,5536,207,Rare,Municipal,37,2409.6,Low Risk,28.076,RO + UV Purifier,1,1,1
2475,8.9,495,9.1,7627,898,Moderate,River,22,2968.3,Medium Risk,21.694500000000005,RO + UV Purifier,0,2,2
1573,8.7,660,7.0,4218,1059,Rare,Tank Water,37,1996.1999999999998,Low Risk,30.113999999999997,RO + UV Purifier,1,3,1
2047,9.3,165,10.7,6275,882,Regular,Municipal,31,2467.0,Low Risk,25.366500000000002,RO + UV Purifier,2,1,1
1277,7.6,319,11.9,8410,336,Rare,River,30,2519.55,Medium Risk,23.13799999999999,RO + UV Purifier,1,2,2
764,7.5,496,0.7,3193,577,Moderate,Municipal,31,1112.15,Low Risk,38.5145,UF + UV Purifier,0,1,1
111,7.1,417,15.3,1125,356,Regular,Borewell,25,1023.9,Low Risk,35.1315,UV Purifier,2,0,1
1256,6.1,302,14.4,4208,1409,Rare,Municipal,33,1971.1,Low Risk,28.072,RO + UV Purifier,1,1,1
403,7.8,366,7.6,7359,424,Rare,Borewell,30,1774.05,Low Risk,29.728499999999997,UF + UV Purifier,1,0,1
1863,6.6,464,1.5,9453,329,Rare,River,41,2618.25,Medium Risk,25.4755,RO + UV Purifier,1,2,2
142,9.2,144,15.2,8192,778,Regular,River,32,1972.6,Low Risk,25.59,UV Purifier,2,2,1
1043,7.8,834,19.1,6898,314,Rare,Tank Water,36,2695.5,Medium Risk,19.728,UF + UV Purifier,1,3,2
2490,7.9,941,5.2,7752,359,Moderate,Municipal,18,3039.25,Medium Risk,22.018,RO + UV Purifier,0,1,2
1449,6.9,73,6.8,2055,79,Regular,River,39,1337.6,Low Risk,36.198499999999996,RO + UV Purifier,2,2,1
990,5.7,677,4.1,9367,802,Regular,Tank Water,19,2368.7,Low Risk,25.811500000000002,UF + UV Purifier,2,3,1
1104,5.6,712,11.8,4687,407,Rare,Municipal,35,2047.45,Low Risk,27.729500000000005,UF + UV Purifier,1,1,1
120,7.2,899,3.5,8267,1029,Moderate,River,36,1844.6,Low Risk,29.543499999999995,UV Purifier,0,2,1
506,5.8,99,7.4,536,803,Regular,Borewell,25,673.9499999999999,Low Risk,40.842,UF + UV Purifier,2,0,1
1114,7.9,551,14.1,2287,1197,Rare,River,20,1712.0,Low Risk,30.5635,UF + UV Purifier,1,2,1
435,9.0,767,11.4,6783,1113,Moderate,Borewell,40,2036.1,Low Risk,26.612500000000004,UF + UV Purifier,0,0,1
1938,9.0,547,8.0,8560,897,Rare,Tank Water,43,2819.15,Medium Risk,22.358,RO + UV Purifier,1,3,2
1247,8.1,384,8.7,8565,1128,Rare,Tank Water,31,2429.05,Low Risk,24.6555,RO + UV Purifier,1,3,1
1927,6.3,128,11.5,4380,32,Regular,Municipal,43,2138.1,Low Risk,28.237000000000002,RO + UV Purifier,2,1,1
814,9.0,631,0.6,6432,777,Regular,Municipal,26,1679.75,Low Risk,33.025999999999996,UF + UV Purifier,2,1,1
150,9.0,76,2.0,8828,304,Rare,Municipal,25,1513.4,Low Risk,32.80399999999999,UV Purifier,1,1,1
423,6.3,320,17.7,6833,244,Regular,Tank Water,34,2088.45,Low Risk,24.581500000000005,UF + UV Purifier,2,3,1
888,8.4,611,2.0,6259,358,Regular,Borewell,40,1737.8,Low Risk,32.30349999999999,UF + UV Purifier,2,0,1
240,6.6,853,14.3,6985,284,Moderate,Municipal,40,2123.6,Low Risk,24.810500000000005,UV Purifier,0,1,1
569,8.7,296,18.4,5567,1440,Moderate,Municipal,41,1988.75,Low Risk,25.718500000000002,UF + UV Purifier,0,1,1
886,9.5,825,5.8,1161,155,Rare,Tank Water,33,1220.4,Low Risk,36.8205,UF + UV Purifier,1,3,1
1925,5.6,640,7.7,8473,796,Rare,Borewell,27,2829.45,Medium Risk,22.335500000000003,RO + UV Purifier,1,0,2
1457,9.1,436,11.6,6886,1377,Rare,River,38,2421.6,Low Risk,24.595999999999997,RO + UV Purifier,1,2,1
2016,8.0,751,17.7,8387,1257,Rare,Municipal,27,3312.0,High Risk,15.747500000000002,RO + UV Purifier,1,1,0
1063,9.4,608,18.9,914,1225,Moderate,River,42,1698.1999999999998,Low Risk,29.668000000000003,UF + UV Purifier,0,2,1
472,7.4,410,14.9,7350,246,Regular,River,42,2119.0,Low Risk,24.979000000000006,UF + UV Purifier,2,2,1
1792,8.9,915,2.2,9034,1298,Moderate,Municipal,41,2750.85,Medium Risk,24.092999999999996,RO + UV Purifier,0,1,2
1279,5.7,537,13.5,3229,1389,Rare,Tank Water,23,1905.5,Low Risk,29.071499999999993,RO + UV Purifier,1,3,1
2438,6.8,401,8.5,4397,1351,Rare,Municipal,39,2399.0,Low Risk,27.386499999999998,RO + UV Purifier,1,1,1
1771,5.8,750,9.7,2669,861,Moderate,Borewell,34,2011.35,Low Risk,29.8635,RO + UV Purifier,0,0,1
205,9.4,977,1.5,2378,211,Moderate,Borewell,33,958.8500000000001,Low Risk,39.01,UV Purifier,0,0,1
1543,8.8,305,4.2,6954,363,Rare,Municipal,32,2119.85,Low Risk,29.2,RO + UV Purifier,1,1,1
1781,8.9,271,15.9,5070,540,Regular,River,39,2408.95,Low Risk,24.427999999999994,RO + UV Purifier,2,2,1
101,9.3,933,9.4,2015,412,Rare,Borewell,31,1148.6,Low Risk,35.3025,UV Purifier,1,0,1
2237,5.8,802,6.4,1074,1252,Moderate,Borewell,21,1896.5,Low Risk,32.63,RO + UV Purifier,0,0,1
449,7.0,830,8.0,3367,361,Rare,Municipal,21,1423.05,Low Risk,33.4825,UF + UV Purifier,1,1,1
1386,5.8,50,17.2,4044,1218,Rare,Municipal,19,2010.1,Low Risk,27.255999999999997,RO + UV Purifier,1,1,1
1162,6.3,595,15.1,4977,1295,Regular,Tank Water,28,2199.3,Low Risk,25.6085,UF + UV Purifier,2,3,1
2306,6.4,495,5.8,571,929,Rare,Municipal,21,1693.4,Low Risk,34.76550000000001,RO + UV Purifier,1,1,1
2459,7.4,128,2.8,3480,671,Rare,Municipal,38,1921.1,Low Risk,33.211,RO + UV Purifier,1,1,1
544,6.6,285,5.4,9809,1280,Rare,Borewell,38,2087.6,Low Risk,27.2745,UF + UV Purifier,1,0,1
2445,5.9,383,18.5,5992,663,Moderate,Borewell,33,3033.6499999999996,Medium Risk,19.044999999999995,RO + UV Purifier,0,0,2
1051,6.2,938,11.8,5259,480,Moderate,Borewell,38,2208.45,Low Risk,26.1265,UF + UV Purifier,0,0,1
135,6.1,398,10.9,8584,225,Regular,River,21,1970.1999999999998,Low Risk,26.587000000000003,UV Purifier,2,2,1
1207,9.4,147,12.1,539,1257,Rare,Borewell,18,1234.5,Low Risk,35.7225,RO + UV Purifier,1,0,1
1575,8.5,131,7.6,5873,487,Moderate,Borewell,43,2031.4,Low Risk,29.381499999999996,RO + UV Purifier,0,0,1
1898,9.4,551,16.2,8065,859,Regular,Municipal,41,3054.7,Medium Risk,18.284499999999998,RO + UV Purifier,2,1,2
1945,7.3,526,10.7,2400,286,Rare,Tank Water,36,1997.2,Low Risk,30.040999999999997,RO + UV Purifier,1,3,1
1508,6.6,976,2.8,2717,1325,Regular,Borewell,19,1712.75,Low Risk,33.816500000000005,RO + UV Purifier,2,0,1
1295,8.7,753,3.0,5296,38,Regular,Tank Water,26,1900.75,Low Risk,31.359000000000005,RO + UV Purifier,2,3,1
1499,6.8,814,11.0,5106,790,Regular,Borewell,40,2321.7,Low Risk,25.988,RO + UV Purifier,2,0,1
1808,6.7,970,18.8,1783,978,Regular,Borewell,42,2359.95,Low Risk,24.741499999999995,RO + UV Purifier,2,0,1
1485,6.4,599,6.5,9275,1254,Regular,Tank Water,30,2663.3,Medium Risk,23.3365,RO + UV Purifier,2,3,2
2288,6.0,63,17.5,9150,1112,Regular,Municipal,35,3244.85,High Risk,16.659,RO + UV Purifier,2,1,0
1400,6.5,441,15.4,1315,916,Regular,Borewell,33,1711.7,Low Risk,30.823499999999992,RO + UV Purifier,2,0,1
1343,6.9,396,5.3,3011,422,Rare,Tank Water,33,1513.35,Low Risk,34.6905,RO + UV Purifier,1,3,1
620,8.2,359,1.2,746,1172,Rare,Borewell,42,631.4499999999999,Low Risk,42.865,UF + UV Purifier,1,0,1
1906,5.8,435,2.5,5325,428,Regular,River,27,2047.5,Low Risk,31.054499999999994,RO + UV Purifier,2,2,1
109,6.3,258,14.7,7016,360,Rare,River,26,1811.0,Low Risk,27.297000000000004,UV Purifier,1,2,1
1083,8.7,406,4.4,916,1320,Regular,River,28,1037.6000000000001,Low Risk,39.11299999999999,UF + UV Purifier,2,2,1
1756,6.1,650,7.7,7202,509,Rare,River,42,2558.8,Medium Risk,24.709,RO + UV Purifier,1,2,2
1760,6.9,617,10.3,4217,163,Moderate,Municipal,43,2202.2,Low Risk,27.746499999999997,RO + UV Purifier,0,1,1
2299,9.0,143,14.6,607,945,Regular,River,43,1888.8999999999999,Low Risk,30.860500000000002,RO + UV Purifier,2,2,1
819,6.1,142,2.7,9530,964,Moderate,Tank Water,21,2010.9,Low Risk,29.060000000000002,UF + UV Purifier,0,3,1
1172,5.8,389,8.4,5013,384,Regular,Borewell,27,1849.0,Low Risk,30.368500000000004,UF + UV Purifier,2,0,1
958,7.4,646,10.0,1921,613,Regular,Tank Water,20,1457.85,Low Risk,33.66049999999999,UF + UV Purifier,2,3,1
1416,6.7,494,11.0,7783,654,Moderate,River,23,2537.75,Medium Risk,23.5015,RO + UV Purifier,0,2,2
1703,7.8,806,16.5,755,1160,Moderate,Municipal,20,1987.45,Low Risk,28.634500000000003,RO + UV Purifier,0,1,1
149,8.7,71,3.8,7748,319,Moderate,River,44,1420.65,Low Risk,33.367,UV Purifier,0,2,1
245,6.0,340,16.3,9529,854,Regular,River,26,2356.85,Low Risk,21.8315,UV Purifier,2,2,1
1014,7.8,534,14.0,3462,658,Moderate,Municipal,20,1826.6,Low Risk,29.228999999999996,UF + UV Purifier,0,1,1
1562,7.5,833,11.3,2782,1048,Moderate,Municipal,35,2025.1499999999999,Low Risk,29.028999999999996,RO + UV Purifier,0,1,1
2389,6.1,355,14.1,9244,661,Rare,Municipal,25,3304.85,High Risk,17.086999999999996,RO + UV Purifier,1,1,0
680,8.0,683,8.5,8872,1200,Rare,Municipal,39,2318.15,Low Risk,24.82,UF + UV Purifier,1,1,1
1684,6.6,177,3.2,1977,356,Moderate,Municipal,25,1346.2,Low Risk,37.3545,RO + UV Purifier,0,1,1
582,7.5,674,13.5,9262,1468,Moderate,Municipal,32,2523.6,Medium Risk,21.564999999999998,UF + UV Purifier,0,1,2
1349,5.8,988,10.7,5452,239,Moderate,Borewell,30,2364.8999999999996,Low Risk,25.403000000000002,RO + UV Purifier,0,0,1
772,7.3,322,13.0,6380,1349,Moderate,River,24,2007.9,Low Risk,27.026000000000003,UF + UV Purifier,0,2,1
730,6.7,897,7.1,6092,1451,Rare,River,36,1966.45,Low Risk,28.824000000000005,UF + UV Purifier,1,2,1
761,8.8,491,18.2,7591,1156,Regular,Municipal,25,2468.1,Low Risk,21.4465,UF + UV Purifier,2,1,1
1087,5.7,552,12.0,1091,665,Moderate,Tank Water,27,1435.5500000000002,Low Risk,33.694500000000005,UF + UV Purifier,0,3,1
1646,7.2,179,2.2,6777,897,Moderate,Municipal,34,2008.1,Low Risk,30.860499999999995,RO + UV Purifier,0,1,1
749,7.3,181,9.3,2760,1262,Rare,Borewell,18,1241.95,Low Risk,35.309000000000005,UF + UV Purifier,1,0,1
1068,8.4,646,15.2,847,457,Moderate,Tank Water,30,1559.75,Low Risk,31.8215,UF + UV Purifier,0,3,1
1200,7.8,984,16.0,8857,422,Moderate,Borewell,43,3011.35,Medium Risk,17.5785,RO + UV Purifier,0,0,2
540,8.2,531,10.1,5532,855,Rare,Tank Water,30,1742.75,Low Risk,29.897999999999996,UF + UV Purifier,1,3,1
1020,8.6,911,17.9,4943,945,Moderate,Tank Water,41,2377.4,Low Risk,23.1415,UF + UV Purifier,0,3,1
869,8.9,439,5.7,9274,1162,Moderate,Municipal,33,2251.1499999999996,Low Risk,26.305999999999997,UF + UV Purifier,0,1,1
1443,6.8,642,8.5,7369,377,Rare,Borewell,26,2455.75,Low Risk,24.9495,RO + UV Purifier,1,0,1
1926,7.7,374,18.0,6196,79,Regular,Tank Water,27,2780.7,Medium Risk,20.632,RO + UV Purifier,2,3,2
362,8.9,118,18.0,3538,945,Moderate,Borewell,23,1484.8,Low Risk,30.335,UF + UV Purifier,0,0,1
1677,9.5,709,13.9,3345,1158,Moderate,Municipal,22,2215.3,Low Risk,26.7755,RO + UV Purifier,0,1,1
1098,9.1,497,17.3,8364,1473,Regular,Municipal,19,2719.25,Medium Risk,19.792,UF + UV Purifier,2,1,2
799,7.0,577,2.2,7109,1426,Rare,Municipal,28,1813.5,Low Risk,31.311500000000002,UF + UV Purifier,1,1,1
2449,6.3,868,17.4,1765,1080,Regular,Municipal,26,2575.85,Medium Risk,24.0935,RO + UV Purifier,2,1,2
1703,7.5,666,6.8,2774,997,Moderate,River,23,1839.3,Low Risk,31.985999999999997,RO + UV Purifier,0,2,1
1341,8.5,214,4.0,2970,829,Regular,Tank Water,25,1372.3,Low Risk,36.266000000000005,RO + UV Purifier,2,3,1
1225,7.5,537,5.2,3077,1326,Rare,River,26,1523.7,Low Risk,34.441500000000005,RO + UV Purifier,1,2,1
2435,7.4,762,8.7,4160,1046,Moderate,Municipal,26,2532.4,Medium Risk,26.186999999999998,RO + UV Purifier,0,1,2
1290,8.9,758,5.4,1568,678,Rare,Tank Water,25,1437.3,Low Risk,35.506,RO + UV Purifier,1,3,1
1105,6.9,475,6.8,6091,1393,Rare,Tank Water,29,1951.9,Low Risk,29.568500000000007,UF + UV Purifier,1,3,1
135,8.9,746,3.1,6474,330,Regular,Borewell,43,1498.3,Low Risk,33.04,UV Purifier,2,0,1
843,7.1,883,6.3,5329,1318,Regular,Municipal,25,1870.1999999999998,Low Risk,30.165500000000005,UF + UV Purifier,2,1,1
1864,6.8,314,11.7,2450,195,Rare,River,20,1908.8,Low Risk,30.457000000000004,RO + UV Purifier,1,2,1
452,7.3,924,9.1,8783,345,Rare,Borewell,30,2323.25,Low Risk,24.313499999999998,UF + UV Purifier,1,0,1
2022,8.5,661,7.3,3593,30,Moderate,Tank Water,36,2139.4,Low Risk,29.5205,RO + UV Purifier,0,3,1
172,6.0,391,15.1,5811,1049,Rare,River,19,1737.6,Low Risk,28.1435,UV Purifier,1,2,1
1476,6.3,881,17.9,1887,1314,Rare,Municipal,34,2133.5,Low Risk,26.477500000000003,RO + UV Purifier,1,1,1
2014,9.3,775,15.3,4774,92,Regular,River,33,2683.85,Medium Risk,22.516999999999996,RO + UV Purifier,2,2,2
1193,6.2,327,7.0,2785,512,Rare,River,21,1441.4,Low Risk,34.735499999999995,UF + UV Purifier,1,2,1
807,7.8,723,15.0,3706,1374,Rare,River,35,1884.75,Low Risk,28.127999999999997,UF + UV Purifier,1,2,1
1904,7.8,488,3.5,3424,1254,Regular,Borewell,31,1825.1999999999998,Low Risk,33.099999999999994,RO + UV Purifier,2,0,1
1055,7.5,206,3.0,7545,251,Moderate,Tank Water,19,1871.95,Low Risk,30.893500000000003,UF + UV Purifier,0,3,1
259,8.1,471,7.2,8971,181,Regular,River,30,1975.1,Low Risk,27.5625,UV Purifier,2,2,1
2296,6.4,300,16.3,2118,673,Regular,Tank Water,44,2252.7,Low Risk,26.955,RO + UV Purifier,2,3,1
1835,7.7,927,5.3,9062,655,Rare,Borewell,44,2905.95,Medium Risk,22.014,RO + UV Purifier,1,0,2
1685,7.0,658,1.7,6396,246,Rare,Municipal,38,2166.0,Low Risk,29.698999999999998,RO + UV Purifier,1,1,1
166,8.1,579,3.1,8343,225,Moderate,Municipal,37,1719.0,Low Risk,30.811500000000002,UV Purifier,0,1,1
157,6.1,376,17.2,7563,1255,Rare,River,34,2070.15,Low Risk,24.360500000000005,UV Purifier,1,2,1
441,7.8,944,12.9,8995,1024,Moderate,Borewell,32,2510.55,Medium Risk,21.668499999999995,UF + UV Purifier,0,0,2
1253,6.2,146,5.4,1848,1044,Moderate,Municipal,42,1185.4,Low Risk,37.644999999999996,RO + UV Purifier,0,1,1
1295,6.6,562,11.3,6056,676,Moderate,Borewell,37,2260.8,Low Risk,26.003000000000004,RO + UV Purifier,0,0,1
1332,6.4,265,10.8,5789,1287,Moderate,Borewell,22,2085.6,Low Risk,27.780499999999996,RO + UV Purifier,0,0,1
1594,6.2,181,13.3,2922,1194,Rare,River,24,1848.75,Low Risk,30.13100000000001,RO + UV Purifier,1,2,1
1921,8.8,309,5.0,4128,737,Regular,River,35,1918.75,Low Risk,31.809000000000005,RO + UV Purifier,2,2,1
215,6.6,174,17.4,2928,1110,Regular,Borewell,41,1321.0,Low Risk,31.827,UV Purifier,2,0,1
761,9.2,131,6.5,3533,1195,Rare,Borewell,28,1229.4,Low Risk,35.9935,UF + UV Purifier,1,0,1
1565,9.4,332,14.0,6657,751,Rare,River,35,2490.45,Low Risk,23.591499999999996,RO + UV Purifier,1,2,1
1968,7.8,732,0.8,9360,669,Moderate,Borewell,44,2749.4,Medium Risk,24.64800000000001,RO + UV Purifier,0,0,2
2434,6.1,108,7.8,9191,135,Rare,River,43,2956.25,Medium Risk,21.7995,RO + UV Purifier,1,2,2
1116,7.0,593,7.4,8313,194,Regular,Tank Water,22,2367.8,Low Risk,25.370500000000003,UF + UV Purifier,2,3,1
410,8.7,210,11.1,1914,244,Rare,Borewell,30,1030.6,Low Risk,36.399,UF + UV Purifier,1,0,1
307,7.0,333,1.9,7208,1124,Rare,River,35,1460.5500000000002,Low Risk,33.795,UF + UV Purifier,1,2,1
732,5.8,155,15.9,9221,119,Moderate,Borewell,19,2454.8999999999996,Low Risk,21.812500000000007,UF + UV Purifier,0,0,1
2202,7.7,154,4.7,7135,903,Moderate,River,37,2428.55,Low Risk,27.255499999999998,RO + UV Purifier,0,2,1
756,8.9,488,13.7,4121,1281,Moderate,Borewell,21,1763.75,Low Risk,29.378500000000003,UF + UV Purifier,0,0,1
1523,8.7,277,16.2,5815,1132,Moderate,Municipal,30,2406.4,Low Risk,23.8805,RO + UV Purifier,0,1,1
2031,6.2,749,11.5,1254,637,Regular,Municipal,41,2000.6499999999999,Low Risk,30.129999999999995,RO + UV Purifier,2,1,1
1779,8.2,631,14.9,2847,378,Rare,Borewell,33,2196.5,Low Risk,26.9285,RO + UV Purifier,1,0,1
336,6.4,367,13.4,1226,923,Rare,Municipal,23,1053.05,Low Risk,35.645,UF + UV Purifier,1,1,1
447,6.4,513,7.4,5423,275,Moderate,Borewell,43,1563.8,Low Risk,32.0325,UF + UV Purifier,0,0,1
729,9.0,851,16.3,3149,301,Regular,Borewell,25,1871.8,Low Risk,27.905500000000004,UF + UV Purifier,2,0,1
1640,6.5,648,6.2,3315,432,Regular,Tank Water,33,1856.85,Low Risk,31.7955,RO + UV Purifier,2,3,1
2103,6.6,931,11.6,9566,1169,Rare,Tank Water,30,3369.35,High Risk,16.657999999999998,RO + UV Purifier,1,3,0
1371,5.5,923,15.0,3779,1488,Moderate,Municipal,40,2267.7,Low Risk,25.5265,RO + UV Purifier,0,1,1
463,9.0,521,7.9,3484,1495,Rare,Tank Water,43,1304.5500000000002,Low Risk,34.56099999999999,UF + UV Purifier,1,3,1
2468,8.7,105,6.4,4307,1225,Rare,Tank Water,21,2183.3,Low Risk,29.8755,RO + UV Purifier,1,3,1
385,8.0,674,9.5,8376,1069,Regular,Borewell,19,2132.2,Low Risk,25.884999999999998,UF + UV Purifier,2,0,1
248,8.5,62,16.5,6599,990,Regular,River,26,1801.75,Low Risk,27.209500000000006,UV Purifier,2,2,1
1207,6.1,489,18.6,1107,927,Rare,Borewell,35,1733.6,Low Risk,29.602499999999996,RO + UV Purifier,1,0,1
555,7.3,67,11.1,6669,1109,Moderate,Tank Water,34,1752.0,Low Risk,29.4035,UF + UV Purifier,0,3,1
1866,6.9,743,13.4,8290,1156,Moderate,Borewell,25,3046.85,Medium Risk,18.955,RO + UV Purifier,0,0,2
899,5.9,162,18.1,6073,313,Rare,Municipal,43,2157.35,Low Risk,24.685499999999994,UF + UV Purifier,1,1,1
1284,7.4,278,2.4,1134,546,Rare,River,32,1033.2,Low Risk,39.895,RO + UV Purifier,1,2,1
1112,9.2,220,5.0,1574,647,Moderate,Tank Water,26,1091.1,Low Risk,38.423,UF + UV Purifier,0,3,1
1623,5.7,344,14.3,2414,1331,Moderate,Tank Water,34,1900.3999999999999,Low Risk,29.554000000000006,RO + UV Purifier,0,3,1
580,6.7,238,16.6,1088,641,Moderate,Borewell,40,1224.3,Low Risk,33.716,UF + UV Purifier,0,0,1
1786,6.3,475,17.2,3731,779,Rare,Borewell,19,2354.4,Low Risk,24.825499999999998,RO + UV Purifier,1,0,1
2261,6.5,128,8.6,6851,1322,Regular,Borewell,23,2559.75,Medium Risk,25.268500000000003,RO + UV Purifier,2,0,2
1701,9.1,707,2.2,4338,429,Moderate,Borewell,44,1907.35,Low Risk,32.242,RO + UV Purifier,0,0,1
440,7.4,968,9.0,2473,115,Moderate,Tank Water,22,1386.55,Low Risk,33.6985,UF + UV Purifier,0,3,1
2110,7.4,231,5.0,5544,349,Moderate,Borewell,34,2190.55,Low Risk,29.43,RO + UV Purifier,0,0,1
1966,8.5,548,6.2,6603,1085,Rare,Tank Water,19,2468.0499999999997,Low Risk,26.285500000000006,RO + UV Purifier,1,3,1
934,6.1,847,15.6,7183,365,Regular,Borewell,35,2549.6000000000004,Medium Risk,21.675500000000003,UF + UV Purifier,2,0,2
1303,7.4,811,2.0,6337,80,Regular,River,27,2047.0,Low Risk,30.1415,RO + UV Purifier,2,2,1
1825,7.2,915,16.6,9943,1132,Moderate,River,27,3479.7,High Risk,13.990499999999994,RO + UV Purifier,0,2,0
1789,7.9,875,8.8,7283,203,Rare,Borewell,23,2732.7,Medium Risk,22.9285,RO + UV Purifier,1,0,2
